device_code,Auto filled link for health check ,timezone,MP type
363511-109,"""https://us.dunkindonuts.switchboardcms.com/device/363511-109/screenshot/"",",America/New_York,ODMB
363511-110,"""https://us.dunkindonuts.switchboardcms.com/device/363511-110/screenshot/"",",America/New_York,ODMB
363513-107,"""https://us.dunkindonuts.switchboardcms.com/device/363513-107/screenshot/"",",America/New_York,ODMB
363513-108,"""https://us.dunkindonuts.switchboardcms.com/device/363513-108/screenshot/"",",America/New_York,ODMB
363518-107,"""https://us.dunkindonuts.switchboardcms.com/device/363518-107/screenshot/"",",America/New_York,ODMB
363518-108,"""https://us.dunkindonuts.switchboardcms.com/device/363518-108/screenshot/"",",America/New_York,ODMB
363522-31,"""https://us.dunkindonuts.switchboardcms.com/device/363522-31/screenshot/"",",America/New_York,DD FC
363522-32,"""https://us.dunkindonuts.switchboardcms.com/device/363522-32/screenshot/"",",America/New_York,DD FC
363522-33,"""https://us.dunkindonuts.switchboardcms.com/device/363522-33/screenshot/"",",America/New_York,DD FC
363522-34,"""https://us.dunkindonuts.switchboardcms.com/device/363522-34/screenshot/"",",America/New_York,DD FC
363524-107,"""https://us.dunkindonuts.switchboardcms.com/device/363524-107/screenshot/"",",America/New_York,ODMB
363524-108,"""https://us.dunkindonuts.switchboardcms.com/device/363524-108/screenshot/"",",America/New_York,ODMB
363524-30,"""https://us.dunkindonuts.switchboardcms.com/device/363524-30/screenshot/"",",America/New_York,OSB
363524-31,"""https://us.dunkindonuts.switchboardcms.com/device/363524-31/screenshot/"",",America/New_York,DD FC
363524-32,"""https://us.dunkindonuts.switchboardcms.com/device/363524-32/screenshot/"",",America/New_York,DD FC
363524-33,"""https://us.dunkindonuts.switchboardcms.com/device/363524-33/screenshot/"",",America/New_York,DD FC
363524-34,"""https://us.dunkindonuts.switchboardcms.com/device/363524-34/screenshot/"",",America/New_York,DD FC
363525-107,"""https://us.dunkindonuts.switchboardcms.com/device/363525-107/screenshot/"",",America/New_York,ODMB
363525-108,"""https://us.dunkindonuts.switchboardcms.com/device/363525-108/screenshot/"",",America/New_York,ODMB
363525-30,"""https://us.dunkindonuts.switchboardcms.com/device/363525-30/screenshot/"",",America/New_York,OSB
363525-31,"""https://us.dunkindonuts.switchboardcms.com/device/363525-31/screenshot/"",",America/New_York,DD FC
363525-32,"""https://us.dunkindonuts.switchboardcms.com/device/363525-32/screenshot/"",",America/New_York,DD FC
363525-33,"""https://us.dunkindonuts.switchboardcms.com/device/363525-33/screenshot/"",",America/New_York,DD FC
363525-34,"""https://us.dunkindonuts.switchboardcms.com/device/363525-34/screenshot/"",",America/New_York,DD FC
363525-36,"""https://us.dunkindonuts.switchboardcms.com/device/363525-36/screenshot/"",",America/New_York,BR FC
363525-37,"""https://us.dunkindonuts.switchboardcms.com/device/363525-37/screenshot/"",",America/New_York,BR FC
363525-38,"""https://us.dunkindonuts.switchboardcms.com/device/363525-38/screenshot/"",",America/New_York,BR FC
363525-39,"""https://us.dunkindonuts.switchboardcms.com/device/363525-39/screenshot/"",",America/New_York,BR FC
363532-107,"""https://us.dunkindonuts.switchboardcms.com/device/363532-107/screenshot/"",",America/Phoenix,ODMB
363532-108,"""https://us.dunkindonuts.switchboardcms.com/device/363532-108/screenshot/"",",America/Phoenix,ODMB
363532-109,"""https://us.dunkindonuts.switchboardcms.com/device/363532-109/screenshot/"",",America/Phoenix,ODMB
363532-110,"""https://us.dunkindonuts.switchboardcms.com/device/363532-110/screenshot/"",",America/Phoenix,ODMB
363537-107,"""https://us.dunkindonuts.switchboardcms.com/device/363537-107/screenshot/"",",America/New_York,ODMB
363537-108,"""https://us.dunkindonuts.switchboardcms.com/device/363537-108/screenshot/"",",America/New_York,ODMB
363537-109,"""https://us.dunkindonuts.switchboardcms.com/device/363537-109/screenshot/"",",America/New_York,ODMB
363537-110,"""https://us.dunkindonuts.switchboardcms.com/device/363537-110/screenshot/"",",America/New_York,ODMB
363538-107,"""https://us.dunkindonuts.switchboardcms.com/device/363538-107/screenshot/"",",America/New_York,ODMB
363538-108,"""https://us.dunkindonuts.switchboardcms.com/device/363538-108/screenshot/"",",America/New_York,ODMB
363548-107,"""https://us.dunkindonuts.switchboardcms.com/device/363548-107/screenshot/"",",America/Chicago,ODMB
363548-108,"""https://us.dunkindonuts.switchboardcms.com/device/363548-108/screenshot/"",",America/Chicago,ODMB
363549-107,"""https://us.dunkindonuts.switchboardcms.com/device/363549-107/screenshot/"",",America/Chicago,ODMB
363549-108,"""https://us.dunkindonuts.switchboardcms.com/device/363549-108/screenshot/"",",America/Chicago,ODMB
363549-31,"""https://us.dunkindonuts.switchboardcms.com/device/363549-31/screenshot/"",",America/Chicago,DD FC
363549-32,"""https://us.dunkindonuts.switchboardcms.com/device/363549-32/screenshot/"",",America/Chicago,DD FC
363549-33,"""https://us.dunkindonuts.switchboardcms.com/device/363549-33/screenshot/"",",America/Chicago,DD FC
363549-34,"""https://us.dunkindonuts.switchboardcms.com/device/363549-34/screenshot/"",",America/Chicago,DD FC
363550-107,"""https://us.dunkindonuts.switchboardcms.com/device/363550-107/screenshot/"",",America/Los_Angeles,ODMB
363550-108,"""https://us.dunkindonuts.switchboardcms.com/device/363550-108/screenshot/"",",America/Los_Angeles,ODMB
363552-107,"""https://us.dunkindonuts.switchboardcms.com/device/363552-107/screenshot/"",",America/Chicago,ODMB
363552-108,"""https://us.dunkindonuts.switchboardcms.com/device/363552-108/screenshot/"",",America/Chicago,ODMB
363553-107,"""https://us.dunkindonuts.switchboardcms.com/device/363553-107/screenshot/"",",America/New_York,ODMB
363553-108,"""https://us.dunkindonuts.switchboardcms.com/device/363553-108/screenshot/"",",America/New_York,ODMB
363554-107,"""https://us.dunkindonuts.switchboardcms.com/device/363554-107/screenshot/"",",America/New_York,ODMB
363554-108,"""https://us.dunkindonuts.switchboardcms.com/device/363554-108/screenshot/"",",America/New_York,ODMB
363555-107,"""https://us.dunkindonuts.switchboardcms.com/device/363555-107/screenshot/"",",America/New_York,ODMB
363555-108,"""https://us.dunkindonuts.switchboardcms.com/device/363555-108/screenshot/"",",America/New_York,ODMB
363557-107,"""https://us.dunkindonuts.switchboardcms.com/device/363557-107/screenshot/"",",America/Chicago,ODMB
363557-108,"""https://us.dunkindonuts.switchboardcms.com/device/363557-108/screenshot/"",",America/Chicago,ODMB
363557-109,"""https://us.dunkindonuts.switchboardcms.com/device/363557-109/screenshot/"",",America/Chicago,ODMB
363557-110,"""https://us.dunkindonuts.switchboardcms.com/device/363557-110/screenshot/"",",America/Chicago,ODMB
363561-107,"""https://us.dunkindonuts.switchboardcms.com/device/363561-107/screenshot/"",",America/New_York,ODMB
363561-108,"""https://us.dunkindonuts.switchboardcms.com/device/363561-108/screenshot/"",",America/New_York,ODMB
363575-107,"""https://us.dunkindonuts.switchboardcms.com/device/363575-107/screenshot/"",",America/New_York,ODMB
363575-108,"""https://us.dunkindonuts.switchboardcms.com/device/363575-108/screenshot/"",",America/New_York,ODMB
363575-117,"""https://us.dunkindonuts.switchboardcms.com/device/363575-117/screenshot/"",",America/New_York,Presell
363578-107,"""https://us.dunkindonuts.switchboardcms.com/device/363578-107/screenshot/"",",America/New_York,ODMB
363578-108,"""https://us.dunkindonuts.switchboardcms.com/device/363578-108/screenshot/"",",America/New_York,ODMB
363579-107,"""https://us.dunkindonuts.switchboardcms.com/device/363579-107/screenshot/"",",America/New_York,ODMB
363579-108,"""https://us.dunkindonuts.switchboardcms.com/device/363579-108/screenshot/"",",America/New_York,ODMB
363586-107,"""https://us.dunkindonuts.switchboardcms.com/device/363586-107/screenshot/"",",America/Phoenix,ODMB
363586-108,"""https://us.dunkindonuts.switchboardcms.com/device/363586-108/screenshot/"",",America/Phoenix,ODMB
363586-31,"""https://us.dunkindonuts.switchboardcms.com/device/363586-31/screenshot/"",",America/Phoenix,DD FC
363586-32,"""https://us.dunkindonuts.switchboardcms.com/device/363586-32/screenshot/"",",America/Phoenix,DD FC
363586-33,"""https://us.dunkindonuts.switchboardcms.com/device/363586-33/screenshot/"",",America/Phoenix,DD FC
363586-34,"""https://us.dunkindonuts.switchboardcms.com/device/363586-34/screenshot/"",",America/Phoenix,DD FC
363588-107,"""https://us.dunkindonuts.switchboardcms.com/device/363588-107/screenshot/"",",America/Chicago,ODMB
363588-108,"""https://us.dunkindonuts.switchboardcms.com/device/363588-108/screenshot/"",",America/Chicago,ODMB
363589-107,"""https://us.dunkindonuts.switchboardcms.com/device/363589-107/screenshot/"",",America/New_York,ODMB
363589-108,"""https://us.dunkindonuts.switchboardcms.com/device/363589-108/screenshot/"",",America/New_York,ODMB
363589-30,"""https://us.dunkindonuts.switchboardcms.com/device/363589-30/screenshot/"",",America/New_York,OSB
363589-31,"""https://us.dunkindonuts.switchboardcms.com/device/363589-31/screenshot/"",",America/New_York,DD FC
363589-32,"""https://us.dunkindonuts.switchboardcms.com/device/363589-32/screenshot/"",",America/New_York,DD FC
363589-33,"""https://us.dunkindonuts.switchboardcms.com/device/363589-33/screenshot/"",",America/New_York,DD FC
363589-34,"""https://us.dunkindonuts.switchboardcms.com/device/363589-34/screenshot/"",",America/New_York,DD FC
363591-107,"""https://us.dunkindonuts.switchboardcms.com/device/363591-107/screenshot/"",",America/New_York,ODMB
363591-108,"""https://us.dunkindonuts.switchboardcms.com/device/363591-108/screenshot/"",",America/New_York,ODMB
363596-107,"""https://us.dunkindonuts.switchboardcms.com/device/363596-107/screenshot/"",",America/New_York,ODMB
363596-108,"""https://us.dunkindonuts.switchboardcms.com/device/363596-108/screenshot/"",",America/New_York,ODMB
363601-107,"""https://us.dunkindonuts.switchboardcms.com/device/363601-107/screenshot/"",",America/Chicago,ODMB
363601-108,"""https://us.dunkindonuts.switchboardcms.com/device/363601-108/screenshot/"",",America/Chicago,ODMB
363602-107,"""https://us.dunkindonuts.switchboardcms.com/device/363602-107/screenshot/"",",America/Chicago,ODMB
363602-108,"""https://us.dunkindonuts.switchboardcms.com/device/363602-108/screenshot/"",",America/Chicago,ODMB
363602-109,"""https://us.dunkindonuts.switchboardcms.com/device/363602-109/screenshot/"",",America/Chicago,ODMB
363602-110,"""https://us.dunkindonuts.switchboardcms.com/device/363602-110/screenshot/"",",America/Chicago,ODMB
363604-107,"""https://us.dunkindonuts.switchboardcms.com/device/363604-107/screenshot/"",",America/New_York,ODMB
363604-108,"""https://us.dunkindonuts.switchboardcms.com/device/363604-108/screenshot/"",",America/New_York,ODMB
363605-107,"""https://us.dunkindonuts.switchboardcms.com/device/363605-107/screenshot/"",",America/New_York,ODMB
363605-108,"""https://us.dunkindonuts.switchboardcms.com/device/363605-108/screenshot/"",",America/New_York,ODMB
363606-107,"""https://us.dunkindonuts.switchboardcms.com/device/363606-107/screenshot/"",",America/New_York,ODMB
363606-108,"""https://us.dunkindonuts.switchboardcms.com/device/363606-108/screenshot/"",",America/New_York,ODMB
363609-107,"""https://us.dunkindonuts.switchboardcms.com/device/363609-107/screenshot/"",",America/New_York,ODMB
363609-108,"""https://us.dunkindonuts.switchboardcms.com/device/363609-108/screenshot/"",",America/New_York,ODMB
363610-107,"""https://us.dunkindonuts.switchboardcms.com/device/363610-107/screenshot/"",",America/Chicago,ODMB
363610-108,"""https://us.dunkindonuts.switchboardcms.com/device/363610-108/screenshot/"",",America/Chicago,ODMB
363610-31,"""https://us.dunkindonuts.switchboardcms.com/device/363610-31/screenshot/"",",America/Chicago,DD FC
363610-32,"""https://us.dunkindonuts.switchboardcms.com/device/363610-32/screenshot/"",",America/Chicago,DD FC
363610-33,"""https://us.dunkindonuts.switchboardcms.com/device/363610-33/screenshot/"",",America/Chicago,DD FC
363610-34,"""https://us.dunkindonuts.switchboardcms.com/device/363610-34/screenshot/"",",America/Chicago,DD FC
363614-107,"""https://us.dunkindonuts.switchboardcms.com/device/363614-107/screenshot/"",",America/Los_Angeles,ODMB
363614-108,"""https://us.dunkindonuts.switchboardcms.com/device/363614-108/screenshot/"",",America/Los_Angeles,ODMB
363614-31,"""https://us.dunkindonuts.switchboardcms.com/device/363614-31/screenshot/"",",America/Los_Angeles,DD FC
363614-32,"""https://us.dunkindonuts.switchboardcms.com/device/363614-32/screenshot/"",",America/Los_Angeles,DD FC
363614-33,"""https://us.dunkindonuts.switchboardcms.com/device/363614-33/screenshot/"",",America/Los_Angeles,DD FC
363614-34,"""https://us.dunkindonuts.switchboardcms.com/device/363614-34/screenshot/"",",America/Los_Angeles,DD FC
363620-107,"""https://us.dunkindonuts.switchboardcms.com/device/363620-107/screenshot/"",",America/Chicago,ODMB
363620-108,"""https://us.dunkindonuts.switchboardcms.com/device/363620-108/screenshot/"",",America/Chicago,ODMB
363620-117,"""https://us.dunkindonuts.switchboardcms.com/device/363620-117/screenshot/"",",America/Chicago,Presell
363625-107,"""https://us.dunkindonuts.switchboardcms.com/device/363625-107/screenshot/"",",America/New_York,ODMB
363625-108,"""https://us.dunkindonuts.switchboardcms.com/device/363625-108/screenshot/"",",America/New_York,ODMB
363625-31,"""https://us.dunkindonuts.switchboardcms.com/device/363625-31/screenshot/"",",America/New_York,DD FC
363625-32,"""https://us.dunkindonuts.switchboardcms.com/device/363625-32/screenshot/"",",America/New_York,DD FC
363625-33,"""https://us.dunkindonuts.switchboardcms.com/device/363625-33/screenshot/"",",America/New_York,DD FC
363625-34,"""https://us.dunkindonuts.switchboardcms.com/device/363625-34/screenshot/"",",America/New_York,DD FC
363626-107,"""https://us.dunkindonuts.switchboardcms.com/device/363626-107/screenshot/"",",America/New_York,ODMB
363626-108,"""https://us.dunkindonuts.switchboardcms.com/device/363626-108/screenshot/"",",America/New_York,ODMB
363632-107,"""https://us.dunkindonuts.switchboardcms.com/device/363632-107/screenshot/"",",America/New_York,ODMB
363632-108,"""https://us.dunkindonuts.switchboardcms.com/device/363632-108/screenshot/"",",America/New_York,ODMB
363639-107,"""https://us.dunkindonuts.switchboardcms.com/device/363639-107/screenshot/"",",America/Chicago,ODMB
363639-108,"""https://us.dunkindonuts.switchboardcms.com/device/363639-108/screenshot/"",",America/Chicago,ODMB
363640-107,"""https://us.dunkindonuts.switchboardcms.com/device/363640-107/screenshot/"",",America/Chicago,ODMB
363640-108,"""https://us.dunkindonuts.switchboardcms.com/device/363640-108/screenshot/"",",America/Chicago,ODMB
363648-121,"""https://us.dunkindonuts.switchboardcms.com/device/363648-121/screenshot/"",",America/New_York,Walk Up
363649-107,"""https://us.dunkindonuts.switchboardcms.com/device/363649-107/screenshot/"",",America/New_York,ODMB
363649-108,"""https://us.dunkindonuts.switchboardcms.com/device/363649-108/screenshot/"",",America/New_York,ODMB
363651-107,"""https://us.dunkindonuts.switchboardcms.com/device/363651-107/screenshot/"",",America/Chicago,ODMB
363651-108,"""https://us.dunkindonuts.switchboardcms.com/device/363651-108/screenshot/"",",America/Chicago,ODMB
363651-36,"""https://us.dunkindonuts.switchboardcms.com/device/363651-36/screenshot/"",",America/New_York,BR FC
363651-37,"""https://us.dunkindonuts.switchboardcms.com/device/363651-37/screenshot/"",",America/New_York,BR FC
363651-38,"""https://us.dunkindonuts.switchboardcms.com/device/363651-38/screenshot/"",",America/New_York,BR FC
363651-39,"""https://us.dunkindonuts.switchboardcms.com/device/363651-39/screenshot/"",",America/New_York,BR FC
363652-107,"""https://us.dunkindonuts.switchboardcms.com/device/363652-107/screenshot/"",",America/New_York,ODMB
